Phrase en Anglais;Phrase en Français;Unnamed: 2
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2}/${number: 0} lizard-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} demon-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} beast-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} bird-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} arcana-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: Velosareon / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Beaucedine.${prompt};nan;
Objective: Dagourmarche / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Beaucedine.${prompt};nan;
Objective: Mildaunegeux / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Beaucedine.${prompt};nan;
Objective: Goublefaupe / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Beaucedine.${prompt};nan;
Objective: Quiebitiel / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Beaucedine.${prompt};nan;
Objective: Tinnin / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Wajaom Woodlands.${prompt};nan;
Objective: Tyger / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Caedarva Mire.${prompt};nan;
Objective: Sarameya / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Mount Zhayolm.${prompt};nan;
Objective: ${number: 2}/${number: 0} vermin-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any dagger weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} beast-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any hand-to-hand weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} lizard-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any sword weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} beast-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any great sword weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} plantoid-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any axe weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} bird-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any great axe weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} lizard-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any polearm weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} bird-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any scythe weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} vermin-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any katana weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} plantoid-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any great katana weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} bird-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any club weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} lizard-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any staff weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} plantoid-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any marksmanship weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} vermin-type creature${choice-plurality: 0}[/s].;nan;
Weapon Skill: Any archery weapon skill;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any dagger weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any arcana-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any hand-to-hand weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any arcana-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any sword weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any demon-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any great sword weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any undead-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any axe weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any aquan-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any great axe weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any arcana-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any polearm weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any amorph-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any scythe weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any demon-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any katana weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any demon-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any great katana weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any amorph-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any club weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any amorph-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any staff weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any undead-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any marksmanship weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any undead-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any archery weapon skill dealing ${number: 5} or more damage, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Any aquan-type creature.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any dagger weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the evil weapon family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any hand-to-hand weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the hecteyes family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any sword weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the magic pot family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any great sword weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the funguar family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any axe weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the wyvern family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any great axe weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the bomb family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any polearm weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the cockatrice family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any scythe weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the dhalmel family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any katana weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the goobbue family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any great katana weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the manticore family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any club weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the raptor family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any staff weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the wyvern family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any marksmanship weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the doomed family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Weapon Skill: Any archery weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of the coeurl family.;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: Goblin Golem / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Jeuno.${prompt};nan;
Objective: Gu'Dha Effigy / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Bastok.${prompt};nan;
Objective: Tzee Xicu Idol / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - Windurst.${prompt};nan;
Objective: Overlord's Tombstone / Kills: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Area: Dynamis - San d'Oria.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${choice-plurality: 0}[Monster/Monsters] of any family: ${number: 2}/${number: 0}.;nan;
Equipment: Target item must be equipped.;nan;
Enemies must yield experience to your fellow.${prompt};nan;
Objective: ${number: 2}/${number: 0} bird-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.;nan;
Enemies must yield experience to your fellow.${prompt};nan;
Weapon Skill: Any weapon skill, ${number: 2} / ${number: 0} ${choice-plurality: 0}[time/times].;nan;
Enemy: Monsters of any family.;nan;
Equipment: Target item must be equipped.;nan;
Enemies must yield experience to your fellow.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2}/${number: 0} beast-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} vermin-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} aquan-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} arcana-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2}/${number: 0} plantoid-type creature${choice-plurality: 0}[/s].;nan;
Equipment: Target item must be equipped.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
Objective: ${number: 2} / ${number: 0} ${item-given-plurality: 0[2], 5[2]}.${prompt};nan;
